date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:32:03	1967/1967	---M--	200	added ('OK')	image/gif	etag:%22172424f-7af-50e0b6a92fbc0%22	http://webpages.charter.net/manauser/images/duck.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/duck.gif	(from http://webpages.charter.net/manauser/images/)
01:32:03	871/871	---M--	200	added ('OK')	image/gif	etag:%221724250-367-47b9bb5cb75c0%22	http://webpages.charter.net/manauser/images/jollyroger.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/jollyroger.gif	(from http://webpages.charter.net/manauser/images/)
01:32:06	10657/10657	---M--	200	added ('OK')	image/png	etag:%221724253-29a1-42cc4fa09c8c0%22	http://webpages.charter.net/manauser/images/nimbus2000.png	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/nimbus2000.png	(from http://webpages.charter.net/manauser/images/)
01:32:06	15371/15371	---M--	200	added ('OK')	image/gif	etag:%221724252-3c0b-48531d3d9ca40%22	http://webpages.charter.net/manauser/images/multi.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/multi.gif	(from http://webpages.charter.net/manauser/images/)
01:32:06	42084/42084	---M--	200	added ('OK')	image/jpeg	etag:%22172424d-a464-430cbfa9e1100%22	http://webpages.charter.net/manauser/images/Victrola.jpg	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Victrola.jpg	(from http://webpages.charter.net/manauser/images/)
01:32:06	3035/3035	---M--	200	added ('OK')	image/jpeg	etag:%221724254-bdb-40373c0e1f9c0%22	http://webpages.charter.net/manauser/images/peek.jpg	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/peek.jpg	(from http://webpages.charter.net/manauser/images/)
01:32:06	27405/27405	---M--	200	added ('OK')	image/jpeg	etag:%221724251-6b0d-46bb1467fb2c0%22	http://webpages.charter.net/manauser/images/kittens.jpg	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/kittens.jpg	(from http://webpages.charter.net/manauser/images/)
01:32:07	713/713	---M--	200	added ('OK')	image/gif	etag:%221724257-2c9-4b46138e1eb80%22	http://webpages.charter.net/manauser/images/wallsparkle.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/wallsparkle.gif	(from http://webpages.charter.net/manauser/images/)
01:32:08	2377/2377	---M--	200	added ('OK')	application/zip	etag:%221724263-949-424fe24879100%22	http://webpages.charter.net/manauser/junk/CompanionDemo.zip	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/CompanionDemo.zip	(from http://webpages.charter.net/manauser/junk/)
01:32:08	17988/17988	---M--	200	added ('OK')	image/gif	etag:%221724255-4644-43f53dcf93e40%22	http://webpages.charter.net/manauser/images/sig_occam.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/sig_occam.gif	(from http://webpages.charter.net/manauser/images/)
01:32:08	5618/5618	---M--	200	added ('OK')	image/gif	etag:%221724258-15f2-4853040be9980%22	http://webpages.charter.net/manauser/images/wtf.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/wtf.gif	(from http://webpages.charter.net/manauser/images/)
01:32:08	2111/2111	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:09%20GMT	http://webpages.charter.net/manauser/junk/?C=N;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/indexc052.html	(from http://webpages.charter.net/manauser/junk/)
01:32:08	2111/2111	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:09%20GMT	http://webpages.charter.net/manauser/junk/?C=M;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/indexf8a0.html	(from http://webpages.charter.net/manauser/junk/)
01:32:08	2111/2111	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:09%20GMT	http://webpages.charter.net/manauser/junk/?C=S;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/indexbfec.html	(from http://webpages.charter.net/manauser/junk/)
01:32:09	2111/2111	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:09%20GMT	http://webpages.charter.net/manauser/junk/?C=D;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/index30b5.html	(from http://webpages.charter.net/manauser/junk/)
01:32:09	1152/1152	---M--	200	added ('OK')	text/plain	etag:%221724264-480-4504ecf9285c0%22	http://webpages.charter.net/manauser/junk/Tx_Gold_001.dds	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/Tx_Gold_001.dds	(from http://webpages.charter.net/manauser/junk/)
01:32:10	34567/34567	---M--	200	added ('OK')	image/jpeg	etag:%221724256-8707-41688f1817880%22	http://webpages.charter.net/manauser/images/slurpee.jpg	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/slurpee.jpg	(from http://webpages.charter.net/manauser/images/)
01:32:10	268/268	---M--	200	added ('OK')	text/html	etag:%221724268-10c-42ef907a79440%22	http://webpages.charter.net/manauser/junk/install.htm	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/install.html	(from http://webpages.charter.net/manauser/junk/)
01:32:13	26395/26395	---M--	200	added ('OK')	image/png	etag:%221724265-671b-44defddc46200%22	http://webpages.charter.net/manauser/junk/bound.png	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/bound.png	(from http://webpages.charter.net/manauser/junk/)
01:32:13	25595/25595	---M--	200	added ('OK')	image/png	etag:%221724266-63fb-452b46744ddc0%22	http://webpages.charter.net/manauser/junk/googlenews.png	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/googlenews.png	(from http://webpages.charter.net/manauser/junk/)
01:32:13	3970/3970	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:13%20GMT	http://webpages.charter.net/manauser/files/?C=N;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/files/indexb70a.html	(from http://webpages.charter.net/manauser/files/?C=N;O=D)
01:32:13	3970/3970	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:14%20GMT	http://webpages.charter.net/manauser/files/?C=M;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/files/index72c9.html	(from http://webpages.charter.net/manauser/files/?C=M;O=A)
01:32:13	3970/3970	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:14%20GMT	http://webpages.charter.net/manauser/files/?C=S;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/files/index5851.html	(from http://webpages.charter.net/manauser/files/?C=S;O=A)
01:32:14	3970/3970	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:14%20GMT	http://webpages.charter.net/manauser/files/?C=D;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/files/indexad3f.html	(from http://webpages.charter.net/manauser/files/?C=D;O=A)
01:32:14	26001/26001	---M--	200	added ('OK')	image/gif	etag:%221724267-6591-439026fe77440%22	http://webpages.charter.net/manauser/junk/hectocotylus.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/hectocotylus.gif	(from http://webpages.charter.net/manauser/junk/)
01:32:14	20195/20195	---M--	200	added ('OK')	image/png	etag:%221724269-4ee3-44ded3fa1d140%22	http://webpages.charter.net/manauser/junk/table.png	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/table.png	(from http://webpages.charter.net/manauser/junk/)
01:32:15	7249/7249	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:15%20GMT	http://webpages.charter.net/manauser/images/?C=N;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/indexb70a.html	(from http://webpages.charter.net/manauser/images/?C=N;O=D)
01:32:15	7249/7249	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:15%20GMT	http://webpages.charter.net/manauser/images/?C=M;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/index72c9.html	(from http://webpages.charter.net/manauser/images/?C=M;O=A)
01:32:15	7249/7249	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:15%20GMT	http://webpages.charter.net/manauser/images/?C=S;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/index5851.html	(from http://webpages.charter.net/manauser/images/?C=S;O=A)
01:32:15	7249/7249	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:15%20GMT	http://webpages.charter.net/manauser/images/?C=D;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/indexad3f.html	(from http://webpages.charter.net/manauser/images/?C=D;O=A)
01:32:16	2682/2682	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:16%20GMT	http://webpages.charter.net/manauser/images/Smilies/?C=N;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/indexc052.html	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:16	1011/1011	---M--	200	added ('OK')	image/gif	etag:%221724259-3f3-4a35f2cb32080%22	http://webpages.charter.net/manauser/images/Smilies/MrA.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/MrA.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:16	2682/2682	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:16%20GMT	http://webpages.charter.net/manauser/images/Smilies/?C=M;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/indexf8a0.html	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:16	1253/1253	---M--	200	added ('OK')	image/gif	etag:%22172425a-4e5-4559ce13d6940%22	http://webpages.charter.net/manauser/images/Smilies/applause.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/applause.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:16	2682/2682	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:17%20GMT	http://webpages.charter.net/manauser/images/Smilies/?C=S;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/indexbfec.html	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:17	172/172	---M--	200	added ('OK')	image/gif	etag:%22172425b-ac-4348176004f80%22	http://webpages.charter.net/manauser/images/Smilies/biggrin.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/biggrin.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:17	2682/2682	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:17%20GMT	http://webpages.charter.net/manauser/images/Smilies/?C=D;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/index30b5.html	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:17	1003/1003	---M--	200	added ('OK')	image/gif	etag:%22172425c-3eb-466aebf612500%22	http://webpages.charter.net/manauser/images/Smilies/boob.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/boob.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:18	691/691	---M--	200	added ('OK')	image/gif	etag:%22172425d-2b3-46866cf236980%22	http://webpages.charter.net/manauser/images/Smilies/clap.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/clap.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:18	1779/1779	---M--	200	added ('OK')	image/gif	etag:%22172425e-6f3-46867207fa8c0%22	http://webpages.charter.net/manauser/images/Smilies/fap.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/fap.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:18	923/923	---M--	200	added ('OK')	image/gif	etag:%22172425f-39b-466816fb83480%22	http://webpages.charter.net/manauser/images/Smilies/grimace.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/grimace.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:19	176/176	---M--	200	added ('OK')	image/gif	etag:%221724260-b0-434a0f0128580%22	http://webpages.charter.net/manauser/images/Smilies/icon_razz.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/icon_razz.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:19	1063/1063	---M--	200	added ('OK')	image/gif	etag:%221724261-427-4671808998f00%22	http://webpages.charter.net/manauser/images/Smilies/pb.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/pb.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:20	2238/2238	---M--	200	added ('OK')	image/gif	etag:%221724262-8be-4686720ea7880%22	http://webpages.charter.net/manauser/images/Smilies/shlick.gif	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/shlick.gif	(from http://webpages.charter.net/manauser/images/Smilies/)
01:32:20	2111/2111	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:20%20GMT	http://webpages.charter.net/manauser/junk/?C=N;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/indexb70a.html	(from http://webpages.charter.net/manauser/junk/?C=N;O=D)
01:32:20	2111/2111	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:20%20GMT	http://webpages.charter.net/manauser/junk/?C=M;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/index72c9.html	(from http://webpages.charter.net/manauser/junk/?C=M;O=A)
01:32:20	2111/2111	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:20%20GMT	http://webpages.charter.net/manauser/junk/?C=S;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/index5851.html	(from http://webpages.charter.net/manauser/junk/?C=S;O=A)
01:32:21	2111/2111	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:21%20GMT	http://webpages.charter.net/manauser/junk/?C=D;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/junk/indexad3f.html	(from http://webpages.charter.net/manauser/junk/?C=D;O=A)
01:32:24	364242/364242	UR-M--	200	added ('Partial%20Content')	application/zip	etag:%22172422c-58ed2-4e9c2c9c68340%22	http://webpages.charter.net/manauser/files/JoyTail.zip	I:/SavedSites/ManaUser/webpages.charter.net/manauser/files/JoyTail.zip	(from http://webpages.charter.net/manauser/files/)
01:32:28	394320/394320	UR-M--	200	added ('Partial%20Content')	application/zip	etag:%221724231-60450-531cc211a1480%22	http://webpages.charter.net/manauser/files/UristV.zip	I:/SavedSites/ManaUser/webpages.charter.net/manauser/files/UristV.zip	(from http://webpages.charter.net/manauser/files/)
01:32:29	2682/2682	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:29%20GMT	http://webpages.charter.net/manauser/images/Smilies/?C=N;O=A	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/indexb70a.html	(from http://webpages.charter.net/manauser/images/Smilies/?C=N;O=D)
01:32:29	2682/2682	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:29%20GMT	http://webpages.charter.net/manauser/images/Smilies/?C=M;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/index72c9.html	(from http://webpages.charter.net/manauser/images/Smilies/?C=M;O=A)
01:32:29	2682/2682	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:29%20GMT	http://webpages.charter.net/manauser/images/Smilies/?C=S;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/index5851.html	(from http://webpages.charter.net/manauser/images/Smilies/?C=S;O=A)
01:32:29	2682/2682	---M--	200	added ('OK')	text/html	date:Mon,%2028%20May%202018%2008:32:29%20GMT	http://webpages.charter.net/manauser/images/Smilies/?C=D;O=D	I:/SavedSites/ManaUser/webpages.charter.net/manauser/images/Smilies/indexad3f.html	(from http://webpages.charter.net/manauser/images/Smilies/?C=D;O=A)
